Date,^GSPC,IBM,BRK-B,KO,AXP,JPM,WFC,STT,BK,CI,WMT,COST,TRV,PNC,GS,MCO,DE,ECL,MSFT,DD,PG,BLK,HD,BA,VRTX,A,DIS,INTC,JNJ,FDX,TGT
5/4/2000,1409.569946,67.432686,35.52,10.158499,31.751997,26.47304,11.118639,38.262627,27.123795,23.188309,34.692516,34.553959,19.913248,23.001444,70.752945,9.159805,12.993119,15.473345,22.420731,25.849262,17.396217,15.794552,34.519497,24.544188,28.25,55.909096,30.707457,37.585217,24.395399,32.669342,22.431313
5/5/2000,1432.630005,67.58931,35.880001,9.857413,32.16328,26.089046,11.153601,37.582993,28.183308,22.942831,34.905102,34.465687,19.803036,23.001444,70.507805,8.963874,12.810115,15.618859,22.63957,26.297636,17.522146,15.836333,35.05373,25.387762,30.3125,56.644726,30.610744,38.78371,24.67074,34.873001,23.093864
5/8/2000,1424.170044,68.847076,36.060001,10.158499,33.356037,26.021284,11.538202,38.715706,29.28521,23.811449,35.627865,33.49482,19.87652,23.829077,68.497513,8.914892,13.09479,15.230812,22.221794,25.706747,17.612095,16.045263,35.218102,24.584343,32.53125,52.5019,31.384478,36.976147,25.772102,35.368828,23.152174
5/9/2000,1412.140015,68.37661,35.400002,10.57741,32.464924,25.61471,11.608128,37.809528,29.751398,23.490438,36.053013,34.73048,19.986738,23.760096,67.173637,8.914892,13.033782,15.521848,21.585178,25.988281,18.06184,16.295969,34.519497,24.624527,31.71875,49.675453,31.529549,36.760063,25.551825,35.093369,23.554996
5/10/2000,1383.050049,64.612724,35.040001,11.06177,31.450386,24.846706,11.625616,37.628311,29.28521,22.961716,38.561417,34.553959,20.133692,23.725613,63.888477,8.767943,13.58279,15.521848,21.067928,25.484303,18.475607,16.755602,35.50576,23.787539,32.132813,47.700836,31.771338,33.341408,25.11128,33.936451,23.873026
5/11/2000,1407.810059,65.514496,35.439999,11.21886,32.574589,25.298471,11.887852,39.508595,29.666622,23.112783,38.093746,35.171783,20.721544,24.62224,63.447189,8.816924,13.501454,15.788634,21.605074,26.123835,18.709475,16.880957,35.42358,24.069752,34.625,47.429798,31.819696,36.327808,25.276482,34.817921,23.703411
5/12/2000,1420.959961,65.514496,35.459999,10.943953,33.068172,25.885756,12.220011,39.939014,30.387114,23.85866,38.646431,33.759621,20.868504,24.967085,65.727173,8.914892,14.335127,15.861392,21.903481,25.630287,18.457613,17.215225,35.50576,23.989115,30.75,56.102688,31.577913,36.15097,25.11128,34.266991,23.841217
5/15/2000,1452.359985,65.357658,37.799999,10.83922,34.343166,26.969978,12.552164,42.045845,31.573788,24.812244,38.773983,34.553959,21.787006,24.967085,68.301384,8.865911,14.619798,15.837131,22.082529,26.401903,18.673492,17.215225,37.149551,23.989115,33.5,54.63139,31.577913,37.13335,25.331558,32.118423,24.085035
5/16/2000,1466.040039,68.37661,38.5,10.250135,33.643974,26.834442,12.202527,40.528015,31.361883,25.416502,39.454231,36.230896,22.191151,24.760174,67.075584,9.25777,15.148463,15.521848,22.122316,25.498201,18.565557,17.549503,35.135925,24.110073,33.25,54.824989,32.641788,38.312183,25.643604,32.173508,24.233452
5/17/2000,1447.800049,67.670845,38.02,10.106135,33.520573,26.744112,12.010227,40.754555,31.065212,25.340967,38.348839,33.704445,21.603304,24.62224,66.438164,9.305542,15.148463,15.521848,21.545391,24.942085,18.709475,17.633072,34.355118,24.110073,32.5625,48.320316,32.69014,38.724758,25.570185,31.787867,23.651714
5/18/2000,1437.209961,66.533875,37.959999,10.354858,34.096367,27.150677,12.080152,40.935791,31.489019,26.134056,39.411716,33.009403,21.860491,25.173998,66.879471,9.305542,15.067132,15.206556,21.067928,25.108919,18.637516,17.507721,33.861973,24.271341,35.0625,43.983875,31.868063,38.960545,25.992374,32.448978,24.08695
5/19/2000,1406.949951,66.769104,37.360001,10.48577,33.109295,26.201992,12.062669,41.003738,29.836168,26.171824,38.816513,31.773754,21.382872,24.311867,66.340103,9.006969,15.229806,15.133797,20.709833,25.095015,18.727459,17.465939,33.903084,23.827845,32.53125,41.273598,31.771338,37.054752,26.160389,31.953138,23.842794
5/22/2000,1400.719971,68.533447,36.52,10.616679,32.656857,26.089046,12.272456,42.045845,31.065212,26.870493,39.029087,30.449846,22.117678,25.208488,64.329773,9.05673,16.124477,15.352076,20.431314,25.373075,18.673492,17.257013,33.122257,23.585951,31.625,38.640766,31.626265,37.211926,25.607716,31.953138,23.821556
5/23/2000,1373.859985,67.357216,35.900002,10.472678,33.39719,26.427866,12.254969,43.223846,31.955206,27.172619,38.901535,28.684633,22.227903,26.139566,64.967201,9.206018,15.392471,15.133797,20.113003,25.539909,18.529579,15.878125,32.711338,23.948809,31.8125,35.9305,30.997606,34.539883,25.64455,31.732773,22.759996
5/24/2000,1399.050049,68.768661,36.119999,11.035584,32.903633,25.885756,12.447279,43.133236,32.548534,27.078207,38.688969,22.506405,22.632044,26.794771,62.760761,9.206018,15.331472,15.230812,20.86899,24.969879,18.96133,15.543844,30.738783,25.0777,30.4375,36.54998,30.417316,36.897579,26.510422,31.842966,21.910738
5/25/2000,1381.52002,66.808319,36.959999,11.035584,32.16328,25.388819,12.272456,39.644508,31.531389,26.964911,37.413506,21.182497,22.264637,25.967134,57.269211,9.305542,15.595808,14.721508,19.575861,23.412756,18.979321,15.627419,30.574419,24.75515,31.25,42.590023,30.804182,36.209911,26.3262,31.016588,22.059349
5/26/2000,1378.02002,67.082764,36.580002,11.428312,32.286701,25.479168,12.412312,40.573311,31.870447,26.511717,36.733265,21.800323,21.823755,26.656839,54.76857,9.106496,14.538471,14.818513,19.555977,22.926138,19.069277,15.543844,30.82099,24.674511,32.125,40.266937,30.852531,36.956509,25.976166,29.804567,21.889511
5/30/2000,1422.449951,69.59198,37.939999,11.28431,33.314926,26.563402,12.552164,40.188206,31.658545,26.79496,36.308105,22.94771,22.227903,27.449993,56.48468,9.106496,14.721466,15.012542,20.172686,23.732519,19.033293,15.543844,31.067551,25.521191,35,46.69416,32.400009,39.530319,26.215658,31.292049,20.997791
5/31/2000,1420.599976,67.318047,37.720001,11.179585,35.535919,26.992556,12.657064,40.414768,31.828062,26.832731,39.199158,22.550537,22.044205,27.691395,57.710495,9.206018,13.521787,14.842772,19.91407,23.815933,19.141239,16.087048,32.218193,25.198658,36.9375,45.610046,32.641788,39.196293,26.381468,31.292049,21.295031
6/1/2000,1448.810059,66.494644,38.759998,11.153403,35.453655,27.873493,12.849363,39.327354,32.506157,26.417305,38.773983,22.859447,22.558563,29.553576,59.916946,9.454826,13.948801,14.818513,20.550674,23.621296,18.889376,16.295969,32.793522,25.964695,39,45.222862,32.303276,40.768082,25.847195,31.457319,21.401186
6/2/2000,1477.26001,68.259003,38.52,11.009405,37.181107,29.161005,13.35635,40.074932,32.972347,27.002676,40.176991,24.183359,23.036184,31.174368,68.154289,9.653877,13.664128,15.206556,21.107718,24.01059,18.421633,17.215225,35.25919,25.722792,41.5,50.64341,31.287766,42.182682,24.760267,32.338791,22.42029
6/5/2000,1467.630005,70.768188,38.84,10.89159,36.605293,28.686659,12.622097,38.625084,31.785679,26.549488,40.34705,23.47727,22.779011,30.070841,66.291046,9.852925,13.643795,14.842772,21.286762,24.05229,18.223742,17.967344,34.437302,25.118021,40.25,48.939816,31.432829,41.671848,24.760267,32.999886,21.847052
6/6/2000,1457.839966,70.493759,38.759998,10.852315,35.535919,27.82832,12.56965,38.036076,31.743301,25.5298,39.62431,22.418144,22.705523,29.286316,65.212379,9.753402,14.253798,14.69725,22.162117,23.53787,18.205763,17.67486,33.122257,25.722792,38.9375,43.983875,31.626265,40.728798,24.797102,32.504066,19.554064
6/7/2000,1471.359985,75.904259,39.279999,11.101044,37.139954,27.783138,12.726993,39.10083,31.870447,26.058529,39.36919,23.124233,22.852484,30.484671,68.007164,9.703636,14.009797,14.770008,22.440626,23.27372,17.80998,17.340588,33.24556,24.876106,41.0625,41.505913,31.094324,40.532322,24.66815,32.393871,20.275928
6/8/2000,1461.670044,75.120171,39.119999,11.06177,36.194,27.647615,12.53469,38.421204,31.19235,26.304131,38.688969,22.638796,22.264637,29.967396,66.732315,9.405066,13.745461,14.915527,21.903481,23.023462,16.55069,17.0063,32.793522,24.634205,40.25,42.82233,31.287766,39.667839,25.018179,31.842966,20.29715
6/9/2000,1456.949951,75.080963,39,10.957044,35.412518,26.495628,12.080152,37.515045,30.259974,26.834763,36.733265,22.815319,22.521824,29.967396,65.31041,9.255783,13.501454,14.891275,21.903481,23.065161,16.406765,17.0063,31.683966,25.279282,41.6875,43.906448,32.158203,39.94289,25.386633,32.008247,19.1082
6/12/2000,1446,74.551666,38.400002,11.022496,35.309708,26.343157,12.298681,37.639629,30.620203,27.516996,35.882961,22.197496,21.98909,30.415697,65.359489,9.206018,13.572626,14.406213,21.286762,23.398844,16.22687,16.880957,30.245651,24.593889,40.03125,40.886425,31.505369,39.314194,24.990541,31.760344,18.513733
6/13/2000,1469.439941,74.845741,38.66,11.252284,35.864948,26.122927,12.237496,37.83218,31.02282,28.52141,37.413506,22.682922,22.30138,30.277752,66.781395,9.156259,13.115123,14.478978,21.605074,23.092978,16.406765,17.382362,32.493031,25.037392,41.46875,42.783627,31.094324,41.337856,25.939323,32.173508,19.235598
6/14/2000,1470.540039,72.767746,37.48,11.17323,37.345627,27.139381,12.464762,38.987549,31.149965,28.464556,37.539474,22.991848,22.044205,30.829519,70.556808,9.305542,13.969126,14.624496,22.440626,23.913252,16.406765,17.925562,33.562416,25.037392,40.9375,41.970531,31.529549,39.746422,26.455162,32.77951,19.702681
6/15/2000,1478.72998,73.277428,37,11.779328,36.523022,26.461746,11.765474,39.508595,30.726162,28.578255,37.794849,23.433134,22.191151,29.519094,70.801971,9.006969,13.704789,14.478978,23.037458,24.135693,16.33481,18.385187,33.480133,26.045332,42.1875,40.84771,32.496716,40.316204,26.713085,32.118423,20.403316
6/16/2000,1464.459961,71.042648,36.580002,11.70027,33.890743,24.63213,10.716552,37.243195,29.581884,27.896023,36.688251,22.94771,22.007456,28.208666,70.556808,9.106496,13.460789,14.416195,23.097137,24.038385,15.975015,19.388021,32.780945,25.319611,45,38.795635,31.868063,39.628536,26.399876,31.512411,19.87253
6/19/2000,1486,75.512207,36.959999,11.476273,35.206882,25.411411,11.25849,37.741566,30.2176,28.957285,37.028748,22.594664,22.30138,28.484533,71.880699,9.206018,13.074451,14.379707,23.455223,22.689789,16.14592,19.262669,32.90432,25.158331,54.96875,42.125408,32.448353,42.90963,26.584118,31.236967,19.426676
6/20/2000,1475.949951,73.002975,37.060001,11.160055,35.535919,25.987406,10.943808,37.628311,30.810921,29.070986,37.113857,22.329884,20.795025,28.622488,69.821358,9.156259,12.749112,14.233724,23.853107,22.189281,15.903057,19.011961,32.163975,25.359932,49.46875,45.610046,32.303276,43.479408,26.10512,30.961487,18.683577
6/21/2000,1479.130005,71.826797,36.779999,11.278635,34.631077,25.479168,10.716552,36.246395,29.581884,28.369795,36.730789,22.859447,20.537849,28.829397,67.958122,9.255783,12.769447,13.941734,25.683367,22.522949,15.705163,19.555159,31.958324,25.682463,51.25,48.630066,32.303276,43.695526,26.491997,30.355492,17.813095
6/22/2000,1452.180054,70.140892,35.68,11.832026,35.165752,25.140354,11.136116,37.605667,30.42951,28.331894,35.751869,22.594664,20.096968,28.450058,66.094933,9.206018,12.057775,13.917412,25.42477,22.064154,15.579235,20.64156,31.505888,25.118021,50.125,46.926472,32.10984,42.143398,26.10512,30.575863,18.216486
6/23/2000,1441.47998,70.180099,35.279999,12.200951,35.289143,25.411411,11.031219,37.197876,31.319489,28.350842,36.603107,22.594664,20.574577,28.208666,67.467842,9.106496,12.26111,14.014732,24.728456,21.647062,15.813102,20.181927,31.58815,25.722792,48.4375,46.53928,30.659103,42.241634,26.455162,29.914759,18.365105
6/26/2000,1455.310059,71.767975,35.799999,12.438127,36.975468,25.784107,11.24101,38.375912,32.209503,28.4077,36.603107,22.506405,20.537849,28.208666,68.840744,8.957208,12.200116,13.966075,25.305391,20.520912,16.010984,20.72513,31.012321,25.642147,54.65625,46.53928,31.336109,42.182682,28.150051,30.024944,18.83219
6/27/2000,1450.550049,68.847076,35.200001,12.200951,35.659321,25.987406,11.468274,38.715706,32.633301,28.52141,38.688641,23.300743,20.61132,27.829329,69.281982,8.559111,12.728785,14.379707,25.086559,21.521927,16.010984,21.64439,32.616417,25.803425,54.25,46.732876,30.949255,41.298561,28.868542,32.614258,18.959578
6/28/2000,1454.819946,71.375893,34.639999,12.65882,35.042381,25.504581,11.4945,38.794983,32.537956,29.170485,38.124687,22.815319,21.085987,28.062113,70.507805,8.608873,12.688296,14.537863,25.126337,21.233208,15.988505,23.399328,31.670403,26.146128,55.1875,49.24955,30.296417,41.612907,28.909994,34.377178,18.572111
6/29/2000,1442.390015,71.513123,34.959999,12.451291,34.548809,25.817987,11.39835,38.505013,32.379002,29.60162,36.858475,22.638796,21.548809,27.174105,72.665207,8.857687,12.064614,14.817665,24.569307,21.085905,15.43532,21.811531,31.505888,26.408188,54.6875,47.003899,30.562384,41.416439,29.052769,34.322098,18.85343
6/30/2000,1454.599976,68.729454,35.200001,12.108723,34.302048,24.970949,10.83892,38.505013,31.531389,28.350842,39.241947,23.300743,20.215893,25.863689,74.356781,8.559111,12.105511,15.206957,25.464535,20.328323,16.33481,19.388021,32.863197,26.972633,52.6875,45.687477,30.030449,42.02552,30.029184,33.495716,19.702681
7/3/2000,1469.540039,68.690247,35.080002,12.266837,34.46656,25.964483,11.380863,38.164665,32.972347,28.767778,38.731216,24.139223,20.512106,26.898224,74.479362,8.658636,12.596273,15.571928,25.464535,21.548872,16.082954,19.555159,32.698673,26.892012,54,45.648769,29.837009,43.027508,29.789679,35.093369,19.638987
7/5/2000,1446.22998,65.867355,35.080002,12.385419,34.3545,26.066847,11.590655,39.684891,33.141872,28.805677,38.816334,23.47727,21.178551,27.001696,75.263885,8.459584,12.800762,15.571928,24.987083,22.138094,16.010984,19.638731,33.068851,27.617727,59.6875,43.519272,29.450146,41.377155,29.771271,36.029938,19.596527
7/6/2000,1456.670044,63.514961,34.860001,12.424945,34.230927,26.203321,11.887852,39.54874,32.760456,29.450012,39.156837,23.212494,21.06748,27.001696,73.106468,8.40982,12.657621,14.963654,25.762964,20.875475,15.903057,19.304457,33.72694,27.73867,59.03125,42.82233,29.014923,42.948933,29.384378,35.203548,19.171896
7/7/2000,1478.900024,65.906563,35.200001,12.385419,35.425529,27.329239,11.940292,40.819397,33.014729,30.227007,41.923344,24.404015,21.622864,28.31212,74.479362,8.559111,12.780313,14.963654,26.101151,20.202068,15.795113,19.889439,36.5238,28.222485,61.71875,41.815655,29.401787,43.793755,29.402803,34.652637,19.999914
7/10/2000,1475.619995,64.808754,35.400002,12.135079,36.166985,27.158646,11.922816,41.20512,32.718063,30.302813,41.710537,26.169224,21.696905,28.070728,76.63678,8.509347,12.637174,15.036644,25.2855,20.854429,15.957013,21.393681,37.839977,27.73867,60.0625,42.435146,29.256712,43.322235,29.531771,35.479008,20.785482
7/11/2000,1480.880005,63.985435,35.639999,11.845205,35.631477,27.670425,12.010227,42.657291,33.099499,30.264906,42.221283,25.110098,22.030136,28.243149,77.274208,8.658636,12.616725,14.74467,25.186024,22.495836,15.867072,22.312939,37.922234,28.585356,62.78125,41.699524,27.854321,43.636585,29.531771,35.258648,21.401186
7/12/2000,1492.920044,65.632141,35.799999,11.832026,36.249382,27.602192,12.062669,39.798347,32.887592,31.193516,41.540287,25.816172,22.955784,28.49365,79.97094,8.758161,12.637174,14.550026,25.564016,22.032881,15.867072,22.897919,37.757702,28.303122,63.4375,42.744896,27.902676,44.383183,28.905388,36.140102,21.337498
7/13/2000,1495.839966,65.240051,36.139999,12.214132,36.290565,27.70455,11.975262,38.210045,31.44664,30.64393,40.263443,25.772043,22.104181,27.275965,81.785149,8.857687,13.046143,14.550026,25.444651,22.537931,15.705163,22.521851,36.976227,28.746622,59,43.983875,28.724781,45.011913,28.076361,36.856308,21.103947
7/14/2000,1509.97998,65.200829,36.259998,12.148252,37.279167,28.659883,12.220011,39.412598,31.828062,30.245956,40.51881,25.418987,22.17824,28.389275,81.736061,9.006969,12.96435,14.452697,25.126337,21.38052,16.118933,22.647223,37.140755,28.665997,57.5,47.739544,28.966572,46.112141,27.063112,37.407223,21.103947
7/17/2000,1510.48999,66.180992,36.380001,12.088961,37.114395,28.403986,12.132602,39.741623,32.824024,30.767122,41.348751,25.065954,22.17824,28.076155,78.450958,9.106496,13.393774,14.039069,24.887604,20.854429,16.154909,22.104012,37.428669,28.363613,60.15625,48.475185,28.289549,45.994255,27.809231,36.085037,20.689938
7/18/2000,1493.73999,64.808754,36.360001,12.266837,36.372932,27.80691,11.765474,39.163017,32.675682,29.73428,40.901871,23.918577,22.474451,28.110941,81.490921,8.658636,13.209733,14.209385,24.987083,20.770241,16.766563,21.602608,37.757702,29.109476,61.3125,47.468513,27.660894,44.952957,28.002678,36.085037,20.148544
7/19/2000,1481.959961,68.21978,35.98,12.754342,36.290565,27.670425,11.800434,38.890747,32.784561,29.393162,40.859299,23.256628,22.141224,28.215319,79.039322,8.857687,12.739418,14.282379,23.27618,20.728165,17.121305,21.477251,37.593197,29.593298,57.90625,45.881081,28.628057,43.42046,27.468422,35.258648,20.063618
7/20/2000,1495.569946,73.551903,35.299999,12.754342,37.485146,28.011623,12.115113,39.889107,33.549938,29.810093,40.859299,23.256628,22.363363,29.189449,81.440788,8.857687,12.96435,14.379707,23.813332,20.033714,17.085102,21.769741,38.210159,29.714256,59.25,33.452534,29.885372,44.854706,27.081526,35.038269,20.721792
7/21/2000,1480.189941,71.983612,35.200001,12.830112,39.050453,28.787834,11.852883,38.641159,34.017689,29.431065,40.646484,22.771194,22.17824,29.189449,81.882637,8.857687,13.046143,14.063397,23.017569,20.202068,17.121305,22.605433,37.593197,30.198076,60.09375,29.774307,28.966572,43.440117,27.192081,35.313747,20.339617
7/24/2000,1464.290039,70.572144,34.540001,12.490826,37.608719,28.14809,11.695543,38.436954,34.0602,29.146797,39.114265,22.374014,22.215267,29.711319,82.766281,8.907445,12.841661,13.795758,22.460527,19.886408,17.085102,22.772572,36.85284,31.044752,57.59375,30.66482,28.337906,43.381165,27.841478,34.983181,19.914997
7/25/2000,1474.469971,70.258507,35.68,12.490826,36.826054,27.977497,11.695543,37.075535,34.570469,29.393162,40.305992,22.374014,23.770334,29.885262,83.257179,8.708398,12.678073,14.087729,21.96316,19.86536,17.555666,22.563646,36.19474,31.367277,54.9375,27.722233,29.014923,44.284931,27.560514,34.873001,20.46701
7/26/2000,1452.420044,68.925499,37.599998,12.398596,36.661297,26.953932,11.450796,36.440228,32.869583,29.715326,40.008064,22.109238,25.195816,28.876348,83.208061,8.559111,12.289548,13.57678,21.585178,18.939434,17.275135,22.772572,35.248745,30.9641,54,26.638126,29.450146,43.695526,26.602537,34.266991,21.231339
7/27/2000,1449.619995,69.199951,38.060001,12.741173,38.432575,27.226883,11.747992,37.25705,32.614445,30.321756,40.901871,22.550537,26.436159,28.945911,78.54451,8.559111,12.575831,13.80792,22.082529,18.939434,17.247988,22.772572,36.030235,31.125391,53.46875,25.244276,29.401787,43.066833,27.076935,34.266991,21.188871
